Return_ID,Order_ID,SKU,Seller_ID,Warehouse_ID,Return_Reason,Return_Date,Refund_Amount,Resolution_Time_hrs,Return_Category
RET00711,ORD005115,SKU00290,SEL0028,WH-DEL,Damaged Product,2026-06-14,11980.89,105,Seller Fault
RET00712,ORD003588,SKU00475,SEL0054,WH-BLR,Changed Mind,2026-05-01,15892.52,48,Customer Preference
RET00713,ORD005371,SKU00175,SEL0092,WH-MUM,Size Issue,2026-04-08,14322.46,70,Customer Preference
RET00714,ORD007910,SKU00100,SEL0145,WH-BLR,Quality Not as Expected,2026-03-08,9581.67,5,Customer Preference
RET00715,ORD010621,SKU00307,SEL0141,WH-MUM,Size Issue,2026-03-07,1646.48,63,Customer Preference
RET00716,ORD010616,SKU00292,SEL0034,WH-MUM,Changed Mind,2026-06-11,2493.23,49,Customer Preference
RET00717,ORD007794,SKU00357,SEL0063,WH-MUM,Quality Not as Expected,2026-06-05,1980.84,103,Customer Preference
RET00718,ORD009596,SKU00195,SEL0068,WH-BLR,Product Defective,2026-02-12,5688.6,35,Seller Fault
RET00719,ORD011314,SKU00412,SEL0121,WH-MUM,Product Defective,2026-08-09,11518.91,92,Seller Fault
RET00720,ORD009603,SKU00401,SEL0146,WH-BLR,Quality Not as Expected,2026-04-19,5414.0,72,Customer Preference
RET00721,ORD011321,SKU00227,SEL0006,WH-MUM,Product Defective,2026-04-07,538.47,84,Seller Fault
RET00722,ORD008275,SKU00392,SEL0104,WH-BLR,Damaged Product,2026-03-25,61.12,5,Seller Fault
RET00723,ORD010751,SKU00428,SEL0087,WH-DEL,Quality Not as Expected,2026-04-22,485.2,32,Customer Preference
RET00724,ORD004815,SKU00170,SEL0099,WH-KOL,Wrong Item Delivered,2026-05-18,3010.23,19,Seller Fault
RET00725,ORD008972,SKU00420,SEL0053,WH-BLR,Better Price Found,2026-03-13,3020.94,34,Customer Preference
RET00726,ORD010527,SKU00101,SEL0142,WH-KOL,Quality Not as Expected,2026-02-21,2790.66,71,Customer Preference
RET00727,ORD001818,SKU00372,SEL0141,WH-MUM,Changed Mind,2026-02-22,1981.11,14,Customer Preference
RET00728,ORD007536,SKU00476,SEL0057,WH-MUM,Product Defective,2026-02-26,5065.17,92,Seller Fault
RET00729,ORD004839,SKU00001,SEL0136,WH-DEL,Quality Not as Expected,2026-02-19,3209.09,47,Customer Preference
RET00730,ORD010361,SKU00367,SEL0123,WH-MUM,Quality Not as Expected,2026-02-25,8341.38,66,Customer Preference
RET00731,ORD003925,SKU00249,SEL0088,WH-MUM,Quality Not as Expected,2026-07-07,5221.12,82,Customer Preference
RET00732,ORD000690,SKU00053,SEL0074,WH-DEL,Product Defective,2026-04-25,3282.9,72,Seller Fault
RET00733,ORD004303,SKU00334,SEL0113,WH-BLR,Size Issue,2026-02-11,1697.32,21,Customer Preference
RET00734,ORD005594,SKU00476,SEL0057,WH-MUM,Wrong Item Delivered,2026-07-05,5065.17,71,Seller Fault
RET00735,ORD000891,SKU00282,SEL0121,WH-MUM,Wrong Item Delivered,2026-05-29,2696.79,57,Seller Fault
RET00736,ORD009612,SKU00109,SEL0026,WH-KOL,Quality Not as Expected,2026-05-15,2779.81,46,Customer Preference
RET00737,ORD008967,SKU00417,SEL0085,WH-DEL,Late Delivery,2026-03-23,11651.24,4,Logistics Fault
RET00738,ORD007456,SKU00064,SEL0081,WH-KOL,Quality Not as Expected,2026-06-13,816.04,48,Customer Preference
RET00739,ORD003340,SKU00329,SEL0113,WH-BLR,Quality Not as Expected,2026-07-24,3327.43,109,Customer Preference
RET00740,ORD006213,SKU00185,SEL0067,WH-BLR,Quality Not as Expected,2026-03-20,28265.55,87,Customer Preference
RET00741,ORD007316,SKU00318,SEL0085,WH-DEL,Product Defective,2026-08-06,10937.48,63,Seller Fault
RET00742,ORD008479,SKU00239,SEL0105,WH-BLR,Damaged Product,2026-04-01,769.58,72,Seller Fault
RET00743,ORD003298,SKU00241,SEL0002,WH-MUM,Product Defective,2026-07-20,6275.34,74,Seller Fault
RET00744,ORD003432,SKU00358,SEL0119,WH-MUM,Damaged Product,2026-07-30,607.66,45,Seller Fault
RET00745,ORD006694,SKU00213,SEL0077,WH-KOL,Size Issue,2026-03-02,6044.07,99,Customer Preference
RET00746,ORD001948,SKU00030,SEL0011,WH-BLR,Late Delivery,2026-07-11,3340.08,44,Logistics Fault
RET00747,ORD008040,SKU00404,SEL0106,WH-DEL,Quality Not as Expected,2026-02-11,1726.2,41,Customer Preference
RET00748,ORD010633,SKU00247,SEL0144,WH-BLR,Damaged Product,2026-06-19,21544.6,37,Seller Fault
RET00749,ORD009903,SKU00237,SEL0103,WH-KOL,Damaged Product,2026-05-13,1414.25,34,Seller Fault
RET00750,ORD005217,SKU00287,SEL0034,WH-MUM,Better Price Found,2026-05-04,2862.82,59,Customer Preference
RET00751,ORD005320,SKU00375,SEL0042,WH-BLR,Size Issue,2026-05-11,3909.09,9,Customer Preference
RET00752,ORD010390,SKU00173,SEL0109,WH-MUM,Changed Mind,2026-03-22,47104.62,70,Customer Preference
RET00753,ORD009116,SKU00095,SEL0143,WH-BLR,Damaged Product,2026-07-10,6455.56,88,Seller Fault
RET00754,ORD006233,SKU00189,SEL0090,WH-MUM,Better Price Found,2026-06-23,1712.49,110,Customer Preference
RET00755,ORD005530,SKU00006,SEL0118,WH-KOL,Late Delivery,2026-04-14,890.85,52,Logistics Fault
RET00756,ORD001501,SKU00063,SEL0121,WH-MUM,Quality Not as Expected,2026-07-07,26056.4,114,Customer Preference
RET00757,ORD004761,SKU00442,SEL0003,WH-DEL,Changed Mind,2026-04-28,9358.48,21,Customer Preference
RET00758,ORD006739,SKU00132,SEL0072,WH-KOL,Damaged Product,2026-02-19,2371.44,26,Seller Fault
RET00759,ORD004011,SKU00099,SEL0060,WH-BLR,Better Price Found,2026-03-31,1320.07,9,Customer Preference
RET00760,ORD001139,SKU00228,SEL0071,WH-BLR,Better Price Found,2026-03-19,6841.73,47,Customer Preference
RET00761,ORD001935,SKU00301,SEL0006,WH-MUM,Wrong Item Delivered,2026-04-12,1811.94,17,Seller Fault
RET00762,ORD009833,SKU00479,SEL0121,WH-MUM,Changed Mind,2026-03-28,10353.32,63,Customer Preference
RET00763,ORD004970,SKU00345,SEL0050,WH-KOL,Changed Mind,2026-05-29,13577.28,80,Customer Preference
RET00764,ORD004238,SKU00387,SEL0035,WH-MUM,Size Issue,2026-03-16,4650.54,40,Customer Preference
RET00765,ORD007127,SKU00002,SEL0077,WH-KOL,Better Price Found,2026-08-03,436.0,99,Customer Preference
RET00766,ORD007369,SKU00117,SEL0027,WH-MUM,Wrong Item Delivered,2026-03-04,2972.96,40,Seller Fault
RET00767,ORD007322,SKU00091,SEL0085,WH-DEL,Size Issue,2026-04-06,19630.3,79,Customer Preference
RET00768,ORD003858,SKU00180,SEL0110,WH-DEL,Quality Not as Expected,2026-07-25,7879.03,80,Customer Preference
RET00769,ORD003016,SKU00186,SEL0023,WH-BLR,Wrong Item Delivered,2026-05-27,212.39,6,Seller Fault
RET00770,ORD009491,SKU00149,SEL0068,WH-BLR,Damaged Product,2026-03-08,842.62,12,Seller Fault
RET00771,ORD001906,SKU00382,SEL0044,WH-BLR,Quality Not as Expected,2026-06-24,6470.24,58,Customer Preference
RET00772,ORD008017,SKU00434,SEL0014,WH-BLR,Quality Not as Expected,2026-02-16,4728.95,44,Customer Preference
RET00773,ORD009058,SKU00145,SEL0034,WH-MUM,Quality Not as Expected,2026-07-04,1964.29,26,Customer Preference
RET00774,ORD011323,SKU00201,SEL0092,WH-MUM,Product Defective,2026-07-23,42403.59,110,Seller Fault
RET00775,ORD009872,SKU00446,SEL0141,WH-MUM,Changed Mind,2026-07-08,1738.15,119,Customer Preference
RET00776,ORD003390,SKU00352,SEL0148,WH-MUM,Better Price Found,2026-04-25,2853.77,7,Customer Preference
RET00777,ORD004650,SKU00271,SEL0114,WH-MUM,Damaged Product,2026-03-10,5130.3,18,Seller Fault
RET00778,ORD009863,SKU00463,SEL0014,WH-BLR,Size Issue,2026-03-10,4829.59,50,Customer Preference
RET00779,ORD006415,SKU00483,SEL0093,WH-MUM,Damaged Product,2026-04-28,581.49,55,Seller Fault
RET00780,ORD007275,SKU00478,SEL0083,WH-KOL,Changed Mind,2026-05-25,3185.87,76,Customer Preference
RET00781,ORD006695,SKU00258,SEL0018,WH-KOL,Product Defective,2026-04-26,8713.72,34,Seller Fault
RET00782,ORD008783,SKU00347,SEL0115,WH-DEL,Changed Mind,2026-04-26,2271.22,5,Customer Preference
RET00783,ORD007398,SKU00409,SEL0047,WH-MUM,Size Issue,2026-04-10,1523.01,27,Customer Preference
RET00784,ORD006437,SKU00475,SEL0054,WH-BLR,Size Issue,2026-04-12,15892.52,47,Customer Preference
RET00785,ORD003043,SKU00088,SEL0001,WH-BLR,Damaged Product,2026-07-14,3988.41,96,Seller Fault
RET00786,ORD009640,SKU00245,SEL0030,WH-BLR,Changed Mind,2026-07-17,3842.58,53,Customer Preference
RET00787,ORD004381,SKU00112,SEL0010,WH-DEL,Quality Not as Expected,2026-05-05,2460.01,35,Customer Preference
RET00788,ORD000343,SKU00400,SEL0075,WH-BLR,Size Issue,2026-07-07,31375.77,37,Customer Preference
RET00789,ORD008262,SKU00265,SEL0102,WH-DEL,Late Delivery,2026-03-08,8868.42,61,Logistics Fault
RET00790,ORD006664,SKU00219,SEL0081,WH-KOL,Better Price Found,2026-02-27,1056.38,19,Customer Preference
RET00791,ORD007799,SKU00331,SEL0086,WH-KOL,Size Issue,2026-05-10,2240.71,5,Customer Preference
RET00792,ORD003825,SKU00427,SEL0064,WH-MUM,Damaged Product,2026-06-07,192.86,50,Seller Fault
RET00793,ORD003435,SKU00048,SEL0099,WH-KOL,Changed Mind,2026-04-28,818.68,34,Customer Preference
RET00794,ORD008483,SKU00121,SEL0056,WH-MUM,Changed Mind,2026-03-06,3011.1,99,Customer Preference
RET00795,ORD002471,SKU00365,SEL0105,WH-BLR,Changed Mind,2026-08-03,1587.45,17,Customer Preference
RET00796,ORD007334,SKU00461,SEL0006,WH-MUM,Quality Not as Expected,2026-02-27,907.34,28,Customer Preference
RET00797,ORD005659,SKU00100,SEL0145,WH-BLR,Late Delivery,2026-05-24,3193.89,47,Logistics Fault
RET00798,ORD000327,SKU00004,SEL0010,WH-DEL,Size Issue,2026-04-20,716.52,103,Customer Preference
RET00799,ORD001963,SKU00266,SEL0099,WH-KOL,Size Issue,2026-04-03,375.96,55,Customer Preference
RET00800,ORD008526,SKU00059,SEL0133,WH-MUM,Better Price Found,2026-04-18,6463.8,5,Customer Preference
RET00801,ORD011356,SKU00387,SEL0035,WH-MUM,Late Delivery,2026-05-15,6975.81,20,Logistics Fault
RET00802,ORD010556,SKU00213,SEL0077,WH-KOL,Damaged Product,2026-07-13,4029.38,74,Seller Fault
RET00803,ORD003838,SKU00449,SEL0043,WH-BLR,Size Issue,2026-06-20,960.45,25,Customer Preference
RET00804,ORD005173,SKU00148,SEL0005,WH-BLR,Product Defective,2026-03-30,24536.68,45,Seller Fault
RET00805,ORD010427,SKU00020,SEL0060,WH-BLR,Product Defective,2026-06-05,5889.34,93,Seller Fault
RET00806,ORD004235,SKU00123,SEL0003,WH-DEL,Wrong Item Delivered,2026-04-18,7962.85,81,Seller Fault
RET00807,ORD007745,SKU00419,SEL0081,WH-KOL,Product Defective,2026-02-26,667.69,38,Seller Fault
RET00808,ORD002752,SKU00271,SEL0114,WH-MUM,Size Issue,2026-07-24,5130.3,86,Customer Preference
RET00809,ORD010314,SKU00046,SEL0111,WH-BLR,Quality Not as Expected,2026-05-18,4204.92,16,Customer Preference
RET00810,ORD008324,SKU00287,SEL0034,WH-MUM,Quality Not as Expected,2026-05-19,5725.64,66,Customer Preference
RET00811,ORD008412,SKU00461,SEL0006,WH-MUM,Quality Not as Expected,2026-02-16,907.34,30,Customer Preference
RET00812,ORD002413,SKU00117,SEL0027,WH-MUM,Wrong Item Delivered,2026-02-27,1486.48,17,Seller Fault
RET00813,ORD009942,SKU00236,SEL0149,WH-BLR,Damaged Product,2026-04-21,4893.12,71,Seller Fault
RET00814,ORD002969,SKU00049,SEL0038,WH-BLR,Wrong Item Delivered,2026-05-02,467.42,17,Seller Fault
RET00815,ORD000881,SKU00215,SEL0069,WH-DEL,Changed Mind,2026-03-23,9124.18,54,Customer Preference
RET00816,ORD003828,SKU00409,SEL0047,WH-MUM,Quality Not as Expected,2026-04-29,507.67,119,Customer Preference
RET00817,ORD001054,SKU00469,SEL0150,WH-BLR,Wrong Item Delivered,2026-07-08,6077.67,21,Seller Fault
RET00818,ORD010652,SKU00402,SEL0079,WH-MUM,Product Defective,2026-02-18,1832.95,33,Seller Fault
RET00819,ORD009180,SKU00490,SEL0076,WH-KOL,Size Issue,2026-04-13,5392.0,16,Customer Preference
RET00820,ORD005558,SKU00270,SEL0014,WH-BLR,Quality Not as Expected,2026-06-22,17852.26,90,Customer Preference
RET00821,ORD003745,SKU00138,SEL0114,WH-MUM,Damaged Product,2026-07-22,44281.17,41,Seller Fault
RET00822,ORD007447,SKU00483,SEL0093,WH-MUM,Size Issue,2026-05-12,1744.47,32,Customer Preference
RET00823,ORD001866,SKU00399,SEL0129,WH-DEL,Size Issue,2026-03-06,7914.53,104,Customer Preference
RET00824,ORD004693,SKU00332,SEL0119,WH-MUM,Quality Not as Expected,2026-07-20,1684.84,80,Customer Preference
RET00825,ORD009217,SKU00091,SEL0085,WH-DEL,Size Issue,2026-05-16,9815.15,44,Customer Preference
RET00826,ORD002898,SKU00208,SEL0059,WH-DEL,Quality Not as Expected,2026-06-25,40295.85,80,Customer Preference
RET00827,ORD002546,SKU00381,SEL0025,WH-MUM,Size Issue,2026-04-08,3774.09,68,Customer Preference
RET00828,ORD003299,SKU00369,SEL0066,WH-DEL,Product Defective,2026-03-11,12226.57,119,Seller Fault
RET00829,ORD001301,SKU00374,SEL0091,WH-KOL,Better Price Found,2026-03-06,22636.86,94,Customer Preference
RET00830,ORD009318,SKU00225,SEL0029,WH-MUM,Better Price Found,2026-06-19,21036.42,67,Customer Preference
RET00831,ORD000798,SKU00119,SEL0068,WH-BLR,Quality Not as Expected,2026-03-24,839.72,61,Customer Preference
RET00832,ORD009780,SKU00349,SEL0028,WH-DEL,Changed Mind,2026-03-10,9445.43,35,Customer Preference
RET00833,ORD003118,SKU00066,SEL0123,WH-MUM,Damaged Product,2026-07-11,7087.29,115,Seller Fault
RET00834,ORD002594,SKU00060,SEL0076,WH-KOL,Damaged Product,2026-02-28,2632.62,43,Seller Fault
RET00835,ORD005493,SKU00135,SEL0042,WH-BLR,Quality Not as Expected,2026-05-10,2660.71,38,Customer Preference
RET00836,ORD002035,SKU00147,SEL0112,WH-MUM,Product Defective,2026-05-07,11059.11,73,Seller Fault
RET00837,ORD001333,SKU00226,SEL0030,WH-BLR,Wrong Item Delivered,2026-03-31,17135.24,6,Seller Fault
RET00838,ORD001370,SKU00301,SEL0006,WH-MUM,Size Issue,2026-04-13,1811.94,21,Customer Preference
RET00839,ORD008392,SKU00299,SEL0116,WH-KOL,Changed Mind,2026-07-29,7006.83,35,Customer Preference
RET00840,ORD001243,SKU00107,SEL0014,WH-BLR,Late Delivery,2026-05-27,25047.03,23,Logistics Fault
RET00841,ORD003863,SKU00243,SEL0045,WH-MUM,Size Issue,2026-06-29,48901.23,82,Customer Preference
RET00842,ORD003395,SKU00389,SEL0124,WH-KOL,Size Issue,2026-07-18,4511.96,51,Customer Preference
RET00843,ORD004849,SKU00197,SEL0040,WH-MUM,Damaged Product,2026-03-25,18723.72,62,Seller Fault
RET00844,ORD004820,SKU00405,SEL0082,WH-MUM,Damaged Product,2026-02-13,1563.04,81,Seller Fault
RET00845,ORD002668,SKU00182,SEL0129,WH-DEL,Size Issue,2026-06-10,12880.35,89,Customer Preference
RET00846,ORD008613,SKU00070,SEL0034,WH-MUM,Wrong Item Delivered,2026-03-15,2245.36,109,Seller Fault
RET00847,ORD011049,SKU00122,SEL0150,WH-BLR,Quality Not as Expected,2026-07-12,16658.39,92,Customer Preference
RET00848,ORD008075,SKU00236,SEL0149,WH-BLR,Wrong Item Delivered,2026-03-31,2446.56,95,Seller Fault
RET00849,ORD008035,SKU00499,SEL0016,WH-BLR,Size Issue,2026-07-28,2425.5,92,Customer Preference
RET00850,ORD008197,SKU00226,SEL0030,WH-BLR,Quality Not as Expected,2026-02-15,17135.24,73,Customer Preference
RET00851,ORD009713,SKU00013,SEL0025,WH-MUM,Product Defective,2026-03-02,5291.5,23,Seller Fault
RET00852,ORD003993,SKU00374,SEL0091,WH-KOL,Better Price Found,2026-05-23,15091.24,95,Customer Preference
RET00853,ORD004994,SKU00136,SEL0060,WH-BLR,Product Defective,2026-03-28,2890.19,26,Seller Fault
RET00854,ORD010734,SKU00023,SEL0120,WH-KOL,Damaged Product,2026-04-23,3735.93,79,Seller Fault
RET00855,ORD003948,SKU00070,SEL0034,WH-MUM,Size Issue,2026-04-21,1122.68,96,Customer Preference
RET00856,ORD008662,SKU00093,SEL0070,WH-DEL,Size Issue,2026-03-30,1959.87,90,Customer Preference
RET00857,ORD003387,SKU00083,SEL0050,WH-KOL,Damaged Product,2026-06-03,18601.5,70,Seller Fault
RET00858,ORD009231,SKU00224,SEL0131,WH-KOL,Quality Not as Expected,2026-03-15,16738.52,67,Customer Preference
RET00859,ORD005976,SKU00008,SEL0008,WH-BLR,Size Issue,2026-07-26,5311.76,95,Customer Preference
RET00860,ORD008248,SKU00147,SEL0112,WH-MUM,Size Issue,2026-07-18,11059.11,104,Customer Preference
RET00861,ORD002896,SKU00446,SEL0141,WH-MUM,Late Delivery,2026-03-14,1738.15,98,Logistics Fault
RET00862,ORD010313,SKU00010,SEL0093,WH-MUM,Quality Not as Expected,2026-06-17,5967.04,82,Customer Preference
RET00863,ORD008429,SKU00065,SEL0098,WH-MUM,Product Defective,2026-05-13,2532.59,4,Seller Fault
RET00864,ORD008935,SKU00261,SEL0003,WH-DEL,Damaged Product,2026-04-09,31806.96,41,Seller Fault
RET00865,ORD000219,SKU00463,SEL0014,WH-BLR,Quality Not as Expected,2026-03-22,4829.59,38,Customer Preference
RET00866,ORD007592,SKU00082,SEL0054,WH-BLR,Changed Mind,2026-08-04,14991.18,31,Customer Preference
RET00867,ORD004326,SKU00320,SEL0049,WH-BLR,Better Price Found,2026-03-01,17748.03,111,Customer Preference
RET00868,ORD000525,SKU00341,SEL0145,WH-BLR,Product Defective,2026-02-28,197.51,27,Seller Fault
RET00869,ORD006972,SKU00206,SEL0116,WH-KOL,Better Price Found,2026-03-31,27627.42,113,Customer Preference
RET00870,ORD001166,SKU00302,SEL0044,WH-BLR,Late Delivery,2026-04-09,576.52,27,Logistics Fault
RET00871,ORD009768,SKU00358,SEL0119,WH-MUM,Product Defective,2026-07-21,1215.32,78,Seller Fault
RET00872,ORD008181,SKU00382,SEL0044,WH-BLR,Product Defective,2026-06-27,6470.24,103,Seller Fault
RET00873,ORD005667,SKU00233,SEL0056,WH-MUM,Damaged Product,2026-03-19,269.11,55,Seller Fault
RET00874,ORD006966,SKU00361,SEL0015,WH-MUM,Damaged Product,2026-07-29,591.85,57,Seller Fault
RET00875,ORD002797,SKU00371,SEL0150,WH-BLR,Quality Not as Expected,2026-02-17,1518.44,66,Customer Preference
RET00876,ORD009614,SKU00362,SEL0135,WH-KOL,Better Price Found,2026-06-12,42544.17,18,Customer Preference
RET00877,ORD010604,SKU00177,SEL0139,WH-DEL,Damaged Product,2026-05-05,5390.54,98,Seller Fault
RET00878,ORD007135,SKU00118,SEL0083,WH-KOL,Late Delivery,2026-03-13,604.9,42,Logistics Fault
RET00879,ORD008821,SKU00352,SEL0148,WH-MUM,Quality Not as Expected,2026-02-24,2853.77,31,Customer Preference
RET00880,ORD010251,SKU00001,SEL0136,WH-DEL,Quality Not as Expected,2026-06-01,3209.09,30,Customer Preference
RET00881,ORD006410,SKU00103,SEL0012,WH-KOL,Better Price Found,2026-04-22,5378.88,110,Customer Preference
RET00882,ORD002210,SKU00236,SEL0149,WH-BLR,Damaged Product,2026-06-28,2446.56,70,Seller Fault
RET00883,ORD003528,SKU00258,SEL0018,WH-KOL,Product Defective,2026-04-05,8713.72,18,Seller Fault
RET00884,ORD010546,SKU00448,SEL0098,WH-MUM,Size Issue,2026-07-11,15872.9,98,Customer Preference
RET00885,ORD008955,SKU00259,SEL0033,WH-BLR,Wrong Item Delivered,2026-04-08,1881.53,119,Seller Fault
RET00886,ORD009253,SKU00241,SEL0002,WH-MUM,Quality Not as Expected,2026-06-09,6275.34,98,Customer Preference
RET00887,ORD004301,SKU00025,SEL0091,WH-KOL,Size Issue,2026-05-10,21009.03,73,Customer Preference
RET00888,ORD004600,SKU00241,SEL0002,WH-MUM,Size Issue,2026-04-05,3137.67,93,Customer Preference
RET00889,ORD002479,SKU00481,SEL0027,WH-MUM,Better Price Found,2026-06-05,1508.73,42,Customer Preference
RET00890,ORD006191,SKU00073,SEL0085,WH-DEL,Damaged Product,2026-07-27,998.23,32,Seller Fault
RET00891,ORD003393,SKU00290,SEL0028,WH-DEL,Wrong Item Delivered,2026-07-10,11980.89,5,Seller Fault
RET00892,ORD005820,SKU00263,SEL0026,WH-KOL,Product Defective,2026-07-08,4997.86,119,Seller Fault
RET00893,ORD005996,SKU00404,SEL0106,WH-DEL,Damaged Product,2026-07-07,863.1,76,Seller Fault
RET00894,ORD007084,SKU00071,SEL0107,WH-BLR,Quality Not as Expected,2026-02-20,243.18,80,Customer Preference
RET00895,ORD002998,SKU00403,SEL0024,WH-MUM,Quality Not as Expected,2026-06-26,13720.58,114,Customer Preference
RET00896,ORD000347,SKU00316,SEL0006,WH-MUM,Damaged Product,2026-03-10,8645.1,35,Seller Fault
RET00897,ORD001868,SKU00121,SEL0056,WH-MUM,Changed Mind,2026-07-25,9033.3,94,Customer Preference
RET00898,ORD009229,SKU00004,SEL0010,WH-DEL,Better Price Found,2026-07-15,716.52,73,Customer Preference
RET00899,ORD001995,SKU00500,SEL0029,WH-MUM,Size Issue,2026-06-28,13477.98,33,Customer Preference
RET00900,ORD003514,SKU00284,SEL0132,WH-DEL,Quality Not as Expected,2026-04-10,2396.66,81,Customer Preference
RET00901,ORD005453,SKU00388,SEL0099,WH-KOL,Product Defective,2026-06-04,7985.79,92,Seller Fault
RET00902,ORD011442,SKU00049,SEL0038,WH-BLR,Wrong Item Delivered,2026-03-27,467.42,14,Seller Fault
RET00903,ORD006241,SKU00374,SEL0091,WH-KOL,Size Issue,2026-04-01,7545.62,87,Customer Preference
RET00904,ORD006663,SKU00163,SEL0097,WH-MUM,Size Issue,2026-02-26,7188.57,101,Customer Preference
RET00905,ORD002584,SKU00133,SEL0139,WH-DEL,Wrong Item Delivered,2026-04-30,2737.88,4,Seller Fault
RET00906,ORD002730,SKU00379,SEL0101,WH-MUM,Changed Mind,2026-04-13,11891.3,97,Customer Preference
RET00907,ORD010278,SKU00044,SEL0052,WH-DEL,Late Delivery,2026-04-09,37484.85,23,Logistics Fault
RET00908,ORD008654,SKU00434,SEL0014,WH-BLR,Quality Not as Expected,2026-05-25,4728.95,7,Customer Preference
RET00909,ORD005365,SKU00309,SEL0006,WH-MUM,Quality Not as Expected,2026-04-17,4073.55,88,Customer Preference
RET00910,ORD005229,SKU00411,SEL0109,WH-MUM,Size Issue,2026-05-16,25518.42,118,Customer Preference
RET00911,ORD000277,SKU00316,SEL0006,WH-MUM,Size Issue,2026-05-07,2881.7,105,Customer Preference
RET00912,ORD000561,SKU00052,SEL0132,WH-DEL,Changed Mind,2026-06-30,1787.46,74,Customer Preference
RET00913,ORD008007,SKU00181,SEL0056,WH-MUM,Changed Mind,2026-02-19,1597.82,57,Customer Preference
RET00914,ORD004627,SKU00326,SEL0025,WH-MUM,Late Delivery,2026-06-06,6041.76,80,Logistics Fault
RET00915,ORD009952,SKU00215,SEL0069,WH-DEL,Changed Mind,2026-02-27,27372.54,96,Customer Preference
RET00916,ORD003123,SKU00120,SEL0037,WH-KOL,Quality Not as Expected,2026-07-14,4863.29,5,Customer Preference
RET00917,ORD003057,SKU00399,SEL0129,WH-DEL,Better Price Found,2026-03-01,7914.53,73,Customer Preference
RET00918,ORD006552,SKU00397,SEL0113,WH-BLR,Size Issue,2026-06-19,4672.12,23,Customer Preference
RET00919,ORD002894,SKU00393,SEL0136,WH-DEL,Wrong Item Delivered,2026-03-14,12879.11,32,Seller Fault
RET00920,ORD008813,SKU00318,SEL0085,WH-DEL,Wrong Item Delivered,2026-02-28,10937.48,93,Seller Fault
RET00921,ORD010464,SKU00467,SEL0031,WH-KOL,Quality Not as Expected,2026-05-24,1074.38,34,Customer Preference
RET00922,ORD006555,SKU00228,SEL0071,WH-BLR,Quality Not as Expected,2026-02-16,13683.46,117,Customer Preference
RET00923,ORD001004,SKU00421,SEL0031,WH-KOL,Damaged Product,2026-02-13,618.46,37,Seller Fault
RET00924,ORD004261,SKU00111,SEL0035,WH-MUM,Late Delivery,2026-04-08,555.6,117,Logistics Fault
RET00925,ORD001619,SKU00428,SEL0087,WH-DEL,Wrong Item Delivered,2026-06-01,242.6,102,Seller Fault
RET00926,ORD008899,SKU00122,SEL0150,WH-BLR,Damaged Product,2026-07-17,16658.39,26,Seller Fault
RET00927,ORD010795,SKU00044,SEL0052,WH-DEL,Quality Not as Expected,2026-05-17,12494.95,37,Customer Preference
RET00928,ORD003093,SKU00006,SEL0118,WH-KOL,Late Delivery,2026-02-28,890.85,118,Logistics Fault
RET00929,ORD000930,SKU00160,SEL0078,WH-KOL,Damaged Product,2026-03-12,15184.09,99,Seller Fault
RET00930,ORD004933,SKU00136,SEL0060,WH-BLR,Size Issue,2026-04-19,2890.19,52,Customer Preference
RET00931,ORD008340,SKU00250,SEL0091,WH-KOL,Changed Mind,2026-05-23,9256.34,60,Customer Preference
RET00932,ORD006882,SKU00328,SEL0037,WH-KOL,Quality Not as Expected,2026-04-08,3257.74,55,Customer Preference
RET00933,ORD008167,SKU00254,SEL0123,WH-MUM,Better Price Found,2026-05-20,14036.59,64,Customer Preference
RET00934,ORD010942,SKU00154,SEL0037,WH-KOL,Better Price Found,2026-03-21,5858.23,58,Customer Preference
RET00935,ORD007613,SKU00405,SEL0082,WH-MUM,Damaged Product,2026-02-20,1563.04,65,Seller Fault
RET00936,ORD002711,SKU00478,SEL0083,WH-KOL,Damaged Product,2026-06-06,6371.74,103,Seller Fault
RET00937,ORD005962,SKU00086,SEL0008,WH-BLR,Wrong Item Delivered,2026-06-11,3167.8,18,Seller Fault
RET00938,ORD003031,SKU00486,SEL0138,WH-MUM,Quality Not as Expected,2026-06-11,2551.6,54,Customer Preference
RET00939,ORD002871,SKU00031,SEL0082,WH-MUM,Wrong Item Delivered,2026-08-12,819.42,5,Seller Fault
RET00940,ORD007020,SKU00075,SEL0088,WH-MUM,Size Issue,2026-04-13,2137.28,23,Customer Preference
RET00941,ORD003809,SKU00256,SEL0123,WH-MUM,Late Delivery,2026-03-15,705.1,94,Logistics Fault
RET00942,ORD005412,SKU00309,SEL0006,WH-MUM,Wrong Item Delivered,2026-05-16,1357.85,31,Seller Fault
RET00943,ORD007288,SKU00466,SEL0065,WH-DEL,Changed Mind,2026-02-18,27828.78,89,Customer Preference
RET00944,ORD009394,SKU00441,SEL0024,WH-MUM,Product Defective,2026-04-07,22682.34,23,Seller Fault
RET00945,ORD001709,SKU00277,SEL0133,WH-MUM,Damaged Product,2026-03-18,13912.58,117,Seller Fault
RET00946,ORD008840,SKU00203,SEL0050,WH-KOL,Product Defective,2026-07-03,472.11,61,Seller Fault
RET00947,ORD007831,SKU00008,SEL0008,WH-BLR,Wrong Item Delivered,2026-05-30,7967.64,59,Seller Fault
